ID,Target
hsa-mir-221-3p,PITPNM1
hsa-mir-221-3p,TOMM20
hsa-mir-221-3p,TSC22D2
hsa-mir-221-3p,HMGXB4
hsa-mir-221-3p,RBM6
hsa-mir-221-3p,ARIH2
hsa-mir-221-3p,TOB2
hsa-mir-221-3p,UTP14A
hsa-mir-221-3p,CPSF6
hsa-mir-221-3p,CNOT1
hsa-mir-221-3p,ERC1
hsa-mir-221-3p,CSTF2T
hsa-mir-221-3p,DDAH1
hsa-mir-221-3p,AGO2
hsa-mir-221-3p,MYLIP
hsa-mir-221-3p,RACGAP1
hsa-mir-221-3p,TMEM248
hsa-mir-221-3p,VPS53
hsa-mir-221-3p,CREBZF
hsa-mir-221-3p,PRDM16
hsa-mir-221-3p,ATL2
hsa-mir-221-3p,EXO5
hsa-mir-221-3p,TNKS2
hsa-mir-221-3p,TUBA1C
hsa-mir-221-3p,AGAP1
hsa-mir-221-3p,CCSAP
hsa-mir-221-3p,RBM33
hsa-mir-221-3p,TDRP
hsa-mir-221-3p,CXorf38
hsa-mir-222-3p,ACTG1
hsa-mir-222-3p,AP1B1
hsa-mir-222-3p,COL5A2
hsa-mir-222-3p,DAG1
hsa-mir-222-3p,DDX6
hsa-mir-222-3p,MEGF9
hsa-mir-222-3p,ENO1
hsa-mir-222-3p,EPB41L2
hsa-mir-222-3p,FAT1
hsa-mir-222-3p,HNRNPD
hsa-mir-222-3p,KIF5C
hsa-mir-222-3p,CAPRIN1
hsa-mir-222-3p,MCM7
hsa-mir-222-3p,SMARCA4
hsa-mir-222-3p,STAT5A
hsa-mir-222-3p,TCOF1
hsa-mir-222-3p,TP53BP2
hsa-mir-222-3p,UBA1
hsa-mir-222-3p,VCL
hsa-mir-222-3p,VCP
hsa-mir-222-3p,YWHAG
hsa-mir-222-3p,PRRC2A
hsa-mir-222-3p,EIF3B
hsa-mir-222-3p,ZW10
hsa-mir-222-3p,PAN2
hsa-mir-222-3p,HEXIM1
hsa-mir-222-3p,TCERG1
hsa-mir-222-3p,CPSF6
hsa-mir-222-3p,CEP250
hsa-mir-222-3p,FBXO21
hsa-mir-222-3p,PACS2
hsa-mir-222-3p,CSTF2T
hsa-mir-222-3p,NSMF
hsa-mir-222-3p,FBXW2
hsa-mir-222-3p,DAZAP1
hsa-mir-222-3p,AGO2
hsa-mir-222-3p,HIPK2
hsa-mir-222-3p,MYLIP
hsa-mir-222-3p,RBM15B
hsa-mir-222-3p,UBIAD1
hsa-mir-222-3p,NGRN
hsa-mir-222-3p,CSNK1G1
hsa-mir-222-3p,TRIM44
hsa-mir-222-3p,ERCC6L
hsa-mir-222-3p,TEX10
hsa-mir-222-3p,ZNF770
hsa-mir-222-3p,UBR7
hsa-mir-222-3p,CCDC47
hsa-mir-222-3p,PELI2
hsa-mir-222-3p,PPM1H
hsa-mir-222-3p,CASKIN2
hsa-mir-222-3p,NCKAP5L
hsa-mir-222-3p,EXO5
hsa-mir-222-3p,C8orf33
hsa-mir-222-3p,PHACTR4
hsa-mir-222-3p,TANGO6
hsa-mir-222-3p,PTDSS2
hsa-mir-222-3p,SSH2
hsa-mir-222-3p,MROH1
hsa-mir-223-3p,PARP1
hsa-mir-223-3p,E2F1
hsa-mir-223-3p,IGF1R
hsa-mir-223-3p,ITGB1
hsa-mir-223-3p,CAPRIN1
hsa-mir-223-3p,02-Sep
hsa-mir-223-3p,NFIX
hsa-mir-223-3p,SP1
hsa-mir-223-3p,STAT5A
hsa-mir-223-3p,MAFB
hsa-mir-223-3p,HEXIM1
hsa-mir-223-3p,EPB41L3
hsa-mir-223-3p,LATS2
hsa-mir-223-3p,SNX24
hsa-mir-223-3p,NSUN3
hsa-mir-224-5p,BCL2
hsa-mir-224-5p,CSTF2
hsa-mir-224-5p,EDNRA
hsa-mir-224-5p,HNRNPF
hsa-mir-224-5p,IGF1R
hsa-mir-224-5p,KRAS
hsa-mir-224-5p,PAK2
hsa-mir-224-5p,PSMD3
hsa-mir-224-5p,TPR
hsa-mir-224-5p,WRN
hsa-mir-224-5p,XPO1
hsa-mir-224-5p,ZKSCAN8
hsa-mir-224-5p,API5
hsa-mir-224-5p,USP6NL
hsa-mir-224-5p,TOMM20
hsa-mir-224-5p,PHLPP2
hsa-mir-224-5p,MYLIP
hsa-mir-224-5p,RETSAT
hsa-mir-200b-3p,BCL2
hsa-mir-200b-3p,CRKL
hsa-mir-200b-3p,FLT1
hsa-mir-200b-3p,KRAS
hsa-mir-200b-3p,M6PR
hsa-mir-200b-3p,PAK2
hsa-mir-200b-3p,MAPK7
hsa-mir-200b-3p,PTPRD
hsa-mir-200b-3p,SP1
hsa-mir-200b-3p,KLF11
hsa-mir-200b-3p,CCNE2
hsa-mir-200b-3p,SEC23A
hsa-mir-200b-3p,KLHL20
hsa-mir-200b-3p,NGRN
hsa-mir-200b-3p,RAB23
hsa-mir-200b-3p,CDCA4
hsa-mir-200b-3p,PPM1H
hsa-mir-200b-3p,RAP2C
hsa-mir-200b-3p,ZMAT3
hsa-mir-200b-3p,ERMP1
hsa-mir-200b-3p,ANKRD33B
hsa-let-7g-5p,AKT2
hsa-let-7g-5p,NR6A1
hsa-let-7g-5p,IGF1R
hsa-let-7g-5p,KRAS
hsa-let-7g-5p,PRIM2
hsa-let-7g-5p,MAPK6
hsa-let-7g-5p,RFC2
hsa-let-7g-5p,RRM1
hsa-let-7g-5p,VCL
hsa-let-7g-5p,ZNF28
hsa-let-7g-5p,ZNF200
hsa-let-7g-5p,BZW1
hsa-let-7g-5p,UBE3C
hsa-let-7g-5p,KIAA0391
hsa-let-7g-5p,TSC22D2
hsa-let-7g-5p,PCGF3
hsa-let-7g-5p,TGOLN2
hsa-let-7g-5p,PGRMC1
hsa-let-7g-5p,TBC1D9
hsa-let-7g-5p,INTS7
hsa-let-7g-5p,FBXW2
hsa-let-7g-5p,DISC1
hsa-let-7g-5p,CDKAL1
hsa-let-7g-5p,SLC38A7
hsa-let-7g-5p,CDV3
hsa-let-7g-5p,MTUS1
hsa-let-7g-5p,ABHD17C
hsa-let-7g-5p,NSD1
hsa-let-7g-5p,MARCKSL1
hsa-let-7g-5p,PHACTR4
hsa-let-7g-5p,ATG9A
hsa-let-7g-5p,LIMD2
hsa-let-7g-5p,FUT10
hsa-let-7g-5p,ZCCHC3
hsa-let-7g-5p,ZC3HAV1L
hsa-let-7g-5p,SDR42E1
hsa-let-7g-5p,GPAT4
hsa-let-7g-5p,CEP120
hsa-let-7g-5p,PDE12
hsa-let-7i-5p,DDOST
hsa-let-7i-5p,NR6A1
hsa-let-7i-5p,IGF1R
hsa-let-7i-5p,PRIM2
hsa-let-7i-5p,MAPK6
hsa-let-7i-5p,RFC2
hsa-let-7i-5p,RRM1
hsa-let-7i-5p,VCL
hsa-let-7i-5p,ZNF28
hsa-let-7i-5p,ZNF200
hsa-let-7i-5p,AURKB
hsa-let-7i-5p,BZW1
hsa-let-7i-5p,KIAA0391
hsa-let-7i-5p,TSC22D2
hsa-let-7i-5p,PCGF3
hsa-let-7i-5p,TGOLN2
hsa-let-7i-5p,KDM5B
hsa-let-7i-5p,PGRMC1
hsa-let-7i-5p,INTS7
hsa-let-7i-5p,FBXW2
hsa-let-7i-5p,DISC1
hsa-let-7i-5p,CDKAL1
hsa-let-7i-5p,SLC38A7
hsa-let-7i-5p,CDV3
hsa-let-7i-5p,MTUS1
hsa-let-7i-5p,ABHD17C
hsa-let-7i-5p,NSD1
hsa-let-7i-5p,TNS3
hsa-let-7i-5p,MARCKSL1
hsa-let-7i-5p,PHACTR4
hsa-let-7i-5p,ATG9A
hsa-let-7i-5p,LIMD2
hsa-let-7i-5p,FUT10
hsa-let-7i-5p,ZCCHC3
hsa-let-7i-5p,ZC3HAV1L
hsa-let-7i-5p,SDR42E1
hsa-let-7i-5p,GPAT4
hsa-let-7i-5p,CEP120
hsa-let-7i-5p,PDE12
hsa-mir-1-3p,ACTN4
hsa-mir-1-3p,AP1B1
hsa-mir-1-3p,ATP2B4
hsa-mir-1-3p,ATP6V1B2
hsa-mir-1-3p,ATP6V0A1
hsa-mir-1-3p,AXL
hsa-mir-1-3p,BMP7
hsa-mir-1-3p,CDH13
hsa-mir-1-3p,CDK4
hsa-mir-1-3p,CENPF
hsa-mir-1-3p,CTSC
hsa-mir-1-3p,CNN3
hsa-mir-1-3p,CTBP2
hsa-mir-1-3p,DDX5
hsa-mir-1-3p,DDX6
hsa-mir-1-3p,DHX15
hsa-mir-1-3p,EPB41L2
hsa-mir-1-3p,FBLN2
hsa-mir-1-3p,FLNB
hsa-mir-1-3p,G6PD
hsa-mir-1-3p,KAT2A
hsa-mir-1-3p,MSH6
hsa-mir-1-3p,HNRNPA1
hsa-mir-1-3p,HNRNPD
hsa-mir-1-3p,KRAS
hsa-mir-1-3p,FADS1
hsa-mir-1-3p,CAPRIN1
hsa-mir-1-3p,MCM7
hsa-mir-1-3p,MRE11
hsa-mir-1-3p,MSH2
hsa-mir-1-3p,NOTCH3
hsa-mir-1-3p,PTPRD
hsa-mir-1-3p,RFC2
hsa-mir-1-3p,RRM1
hsa-mir-1-3p,SRSF4
hsa-mir-1-3p,SRSF5
hsa-mir-1-3p,SRSF6
hsa-mir-1-3p,TRA2B
hsa-mir-1-3p,SP1
hsa-mir-1-3p,ZNF79
hsa-mir-1-3p,ZNF185
hsa-mir-1-3p,PICALM
hsa-mir-1-3p,FZD7
hsa-mir-1-3p,API5
hsa-mir-1-3p,PSMG1
hsa-mir-1-3p,SRSF9
hsa-mir-1-3p,IL27RA
hsa-mir-1-3p,MINPP1
hsa-mir-1-3p,HDAC4
hsa-mir-1-3p,IST1
hsa-mir-1-3p,SFI1
hsa-mir-1-3p,G3BP2
hsa-mir-1-3p,ARPC5
hsa-mir-1-3p,G3BP1
hsa-mir-1-3p,SIGMAR1
hsa-mir-1-3p,NFAT5
hsa-mir-1-3p,NUP50
hsa-mir-1-3p,SLC27A4
hsa-mir-1-3p,NXPH2
hsa-mir-1-3p,EXOC3
hsa-mir-1-3p,TBC1D9
hsa-mir-1-3p,EFR3A
hsa-mir-1-3p,PACS2
hsa-mir-1-3p,NUP160
hsa-mir-1-3p,NCAPD3
hsa-mir-1-3p,LRRC8B
hsa-mir-1-3p,MMD
hsa-mir-1-3p,STX12
hsa-mir-1-3p,PDCD4
hsa-mir-1-3p,TMOD3
hsa-mir-1-3p,CPSF1
hsa-mir-1-3p,SEC61A1
hsa-mir-1-3p,F11R
hsa-mir-1-3p,HOOK1
hsa-mir-1-3p,YTHDF2
hsa-mir-1-3p,IP6K2
hsa-mir-1-3p,CPSF3
hsa-mir-1-3p,DNAJC10
hsa-mir-1-3p,MTMR12
hsa-mir-1-3p,KLHDC4
hsa-mir-1-3p,PLEKHB2
hsa-mir-1-3p,ARGLU1
hsa-mir-1-3p,RBM28
hsa-mir-1-3p,LRRC8D
hsa-mir-1-3p,VPS53
hsa-mir-1-3p,BCAS4
hsa-mir-1-3p,WDR11
hsa-mir-1-3p,CAND1
hsa-mir-1-3p,SDR39U1
hsa-mir-1-3p,ATP13A1
hsa-mir-1-3p,PPM1H
hsa-mir-1-3p,CNOT6
hsa-mir-1-3p,KIAA1522
hsa-mir-1-3p,GOLPH3
hsa-mir-1-3p,NCAPG
hsa-mir-1-3p,DCAKD
hsa-mir-1-3p,CCDC134
hsa-mir-1-3p,TNKS2
hsa-mir-1-3p,ARMC10
hsa-mir-1-3p,ZCCHC3
hsa-mir-1-3p,HPS4
hsa-mir-1-3p,YTHDC1
hsa-mir-1-3p,LARP4
hsa-mir-1-3p,TRIM9
hsa-mir-1-3p,SHE
hsa-mir-1-3p,CCSAP
hsa-mir-1-3p,GPAT4
hsa-mir-1-3p,ZNF48
hsa-mir-1-3p,UNC13D
hsa-mir-1-3p,PDE12
hsa-mir-1-3p,PRR14L
hsa-mir-1-3p,MMS22L
hsa-mir-1-3p,EML3
hsa-mir-1-3p,GPR137C
hsa-mir-1-3p,NSUN4
hsa-mir-15b-5p,BCL2
hsa-mir-15b-5p,RUNX1T1
hsa-mir-15b-5p,CDK4
hsa-mir-15b-5p,CRKL
hsa-mir-15b-5p,DDX3X
hsa-mir-15b-5p,DDX5
hsa-mir-15b-5p,EFNB2
hsa-mir-15b-5p,NR6A1
hsa-mir-15b-5p,HNRNPA1
hsa-mir-15b-5p,DNAJA1
hsa-mir-15b-5p,ITPR1
hsa-mir-15b-5p,JARID2
hsa-mir-15b-5p,HNRNPM
hsa-mir-15b-5p,02-Sep
hsa-mir-15b-5p,PAFAH1B1
hsa-mir-15b-5p,PAK2
hsa-mir-15b-5p,PHKA1
hsa-mir-15b-5p,PIK3C2B
hsa-mir-15b-5p,PPT1
hsa-mir-15b-5p,PSKH1
hsa-mir-15b-5p,PSMD7
hsa-mir-15b-5p,PTPRD
hsa-mir-15b-5p,PTPRJ
hsa-mir-15b-5p,QARS
hsa-mir-15b-5p,RAD23B
hsa-mir-15b-5p,MAP2K4
hsa-mir-15b-5p,TCP1
hsa-mir-15b-5p,TERF2
hsa-mir-15b-5p,TGFB1
hsa-mir-15b-5p,NR2C2
hsa-mir-15b-5p,UBE2H
hsa-mir-15b-5p,VAV2
hsa-mir-15b-5p,VCL
hsa-mir-15b-5p,ZNF217
hsa-mir-15b-5p,LUZP1
hsa-mir-15b-5p,CSDE1
hsa-mir-15b-5p,MAFK
hsa-mir-15b-5p,RAE1
hsa-mir-15b-5p,CASK
hsa-mir-15b-5p,RNMT
hsa-mir-15b-5p,SYNJ1
hsa-mir-15b-5p,CCNE2
hsa-mir-15b-5p,UBE4A
hsa-mir-15b-5p,LITAF
hsa-mir-15b-5p,BZW1
hsa-mir-15b-5p,UBE3C
hsa-mir-15b-5p,ARHGAP32
hsa-mir-15b-5p,CKAP5
hsa-mir-15b-5p,TSC22D2
hsa-mir-15b-5p,TRIM14
hsa-mir-15b-5p,LRIG2
hsa-mir-15b-5p,USP3
hsa-mir-15b-5p,HNRNPDL
hsa-mir-15b-5p,DMTF1
hsa-mir-15b-5p,PDIA6
hsa-mir-15b-5p,MPHOSPH9
hsa-mir-15b-5p,TGOLN2
hsa-mir-15b-5p,IVNS1ABP
hsa-mir-15b-5p,NUP50
hsa-mir-15b-5p,TOB2
hsa-mir-15b-5p,PHLPP2
hsa-mir-15b-5p,TRIM35
hsa-mir-15b-5p,ZCCHC14
hsa-mir-15b-5p,RCOR1
hsa-mir-15b-5p,NUP160
hsa-mir-15b-5p,SH3BP4
hsa-mir-15b-5p,SZRD1
hsa-mir-15b-5p,AGO2
hsa-mir-15b-5p,PDCD4
hsa-mir-15b-5p,RACGAP1
hsa-mir-15b-5p,SEC61A1
hsa-mir-15b-5p,ANKMY1
hsa-mir-15b-5p,TMEM138
hsa-mir-15b-5p,RAB23
hsa-mir-15b-5p,DNAJC10
hsa-mir-15b-5p,CDCA4
hsa-mir-15b-5p,PLEKHB2
hsa-mir-15b-5p,TBCCD1
hsa-mir-15b-5p,AGPAT5
hsa-mir-15b-5p,SLC39A9
hsa-mir-15b-5p,TMEM63B
hsa-mir-15b-5p,CDV3
hsa-mir-15b-5p,CYP26B1
hsa-mir-15b-5p,PLSCR4
hsa-mir-15b-5p,RALGAPB
hsa-mir-15b-5p,ACTR3B
hsa-mir-15b-5p,RAP2C
hsa-mir-15b-5p,RPRD1B
hsa-mir-15b-5p,ZMAT3
hsa-mir-15b-5p,C16orf58
hsa-mir-15b-5p,WNK3
hsa-mir-15b-5p,ATG9A
hsa-mir-15b-5p,TANGO6
hsa-mir-15b-5p,YRDC
hsa-mir-15b-5p,ATAD5
hsa-mir-15b-5p,NAA25
hsa-mir-15b-5p,DCAF17
hsa-mir-15b-5p,USP48
hsa-mir-15b-5p,ZCCHC3
hsa-mir-15b-5p,YTHDC1
hsa-mir-15b-5p,SCAMP4
hsa-mir-15b-5p,ANKRD13B
hsa-mir-15b-5p,CCDC80
hsa-mir-15b-5p,CAMSAP1
hsa-mir-15b-5p,GPR180
hsa-mir-15b-5p,PRICKLE2
hsa-mir-15b-5p,AGO4
hsa-mir-15b-5p,SCAMP5
hsa-mir-15b-5p,TET3
hsa-mir-23b-3p,ABCF1
hsa-mir-23b-3p,ACTN4
hsa-mir-23b-3p,STS
hsa-mir-23b-3p,CRKL
hsa-mir-23b-3p,E2F1
hsa-mir-23b-3p,FBN2
hsa-mir-23b-3p,FUT4
hsa-mir-23b-3p,MSH6
hsa-mir-23b-3p,HNRNPL
hsa-mir-23b-3p,INPP4A
hsa-mir-23b-3p,MGAT5
hsa-mir-23b-3p,PI4KB
hsa-mir-23b-3p,PLOD1
hsa-mir-23b-3p,TCP1
hsa-mir-23b-3p,XPO1
hsa-mir-23b-3p,CSDE1
hsa-mir-23b-3p,RNMT
hsa-mir-23b-3p,GTF3C4
hsa-mir-23b-3p,CEP104
hsa-mir-23b-3p,G3BP2
hsa-mir-23b-3p,SUPT7L
hsa-mir-23b-3p,PDIA6
hsa-mir-23b-3p,G3BP1
hsa-mir-23b-3p,CEPT1
hsa-mir-23b-3p,TOPBP1
hsa-mir-23b-3p,TBL2
hsa-mir-23b-3p,DONSON
hsa-mir-23b-3p,BSDC1
hsa-mir-23b-3p,DDX27
hsa-mir-23b-3p,ATF7IP
hsa-mir-23b-3p,ZNF253
hsa-mir-23b-3p,CNOT6
hsa-mir-23b-3p,NSD1
hsa-mir-23b-3p,C8orf33
hsa-mir-23b-3p,ZNF669
hsa-mir-23b-3p,SEMA6D
hsa-mir-23b-3p,STK11IP
hsa-mir-23b-3p,SPTY2D1
hsa-mir-23b-3p,PRR14L
hsa-mir-23b-3p,CYB561D1
hsa-mir-27b-3p,ABCA1
hsa-mir-27b-3p,APEX1
hsa-mir-27b-3p,CCNA2
hsa-mir-27b-3p,CNN3
hsa-mir-27b-3p,CTSB
hsa-mir-27b-3p,EDNRA
hsa-mir-27b-3p,HNRNPF
hsa-mir-27b-3p,INPPL1
hsa-mir-27b-3p,LDLR
hsa-mir-27b-3p,PAK2
hsa-mir-27b-3p,PKNOX1
hsa-mir-27b-3p,CX3CL1
hsa-mir-27b-3p,SLC7A2
hsa-mir-27b-3p,SP1
hsa-mir-27b-3p,UBA1
hsa-mir-27b-3p,UBE2G1
hsa-mir-27b-3p,ZNF45
hsa-mir-27b-3p,FZD7
hsa-mir-27b-3p,CUL1
hsa-mir-27b-3p,MED14
hsa-mir-27b-3p,HMGXB4
hsa-mir-27b-3p,DDX17
hsa-mir-27b-3p,TGOLN2
hsa-mir-27b-3p,KHDRBS1
hsa-mir-27b-3p,UTP14A
hsa-mir-27b-3p,TOPBP1
hsa-mir-27b-3p,CEP162
hsa-mir-27b-3p,ELL2
hsa-mir-27b-3p,PHLPP2
hsa-mir-27b-3p,ERC1
hsa-mir-27b-3p,TBC1D9
hsa-mir-27b-3p,SZRD1
hsa-mir-27b-3p,PSPC1
hsa-mir-27b-3p,TP53INP2
hsa-mir-27b-3p,ABHD17C
hsa-mir-27b-3p,TLNRD1
hsa-mir-27b-3p,NSD1
hsa-mir-27b-3p,ALG9
hsa-mir-27b-3p,METTL8
hsa-mir-27b-3p,SEMA6D
hsa-mir-27b-3p,NAA50
hsa-mir-27b-3p,WDCP
hsa-mir-27b-3p,CCNL2
hsa-mir-27b-3p,ANKRD40
hsa-mir-27b-3p,SLC25A25
hsa-mir-27b-3p,LIN54
hsa-mir-27b-3p,TIGD2
hsa-mir-27b-3p,SPATA13
hsa-mir-27b-3p,MMS22L
hsa-mir-27b-3p,C6orf120
hsa-mir-30b-5p,PARP1
hsa-mir-30b-5p,AP2A1
hsa-mir-30b-5p,APLP2
hsa-mir-30b-5p,BCL2
hsa-mir-30b-5p,KIF11
hsa-mir-30b-5p,LDLR
hsa-mir-30b-5p,MFAP3
hsa-mir-30b-5p,PIK3C2B
hsa-mir-30b-5p,PLSCR1
hsa-mir-30b-5p,PSMD7
hsa-mir-30b-5p,RAD23B
hsa-mir-30b-5p,SKIL
hsa-mir-30b-5p,XPO1
hsa-mir-30b-5p,ZNF200
hsa-mir-30b-5p,PICALM
hsa-mir-30b-5p,CDC7
hsa-mir-30b-5p,BECN1
hsa-mir-30b-5p,PER2
hsa-mir-30b-5p,ST3GAL5
hsa-mir-30b-5p,CCNE2
hsa-mir-30b-5p,PNMA1
hsa-mir-30b-5p,SH3PXD2A
hsa-mir-30b-5p,UBE3C
hsa-mir-30b-5p,JADE3
hsa-mir-30b-5p,GFPT2
hsa-mir-30b-5p,GNPDA1
hsa-mir-30b-5p,SAE1
hsa-mir-30b-5p,G3BP1
hsa-mir-30b-5p,RBM14
hsa-mir-30b-5p,NFAT5
hsa-mir-30b-5p,CBX3
hsa-mir-30b-5p,CLCC1
hsa-mir-30b-5p,WDR43
hsa-mir-30b-5p,HEY1
hsa-mir-30b-5p,LRRC8B
hsa-mir-30b-5p,DDAH1
hsa-mir-30b-5p,STX12
hsa-mir-30b-5p,SACS
hsa-mir-30b-5p,MYLIP
hsa-mir-30b-5p,CHST15
hsa-mir-30b-5p,CSNK1G1
hsa-mir-30b-5p,KCTD5
hsa-mir-30b-5p,ZNF770
hsa-mir-30b-5p,FANCL
hsa-mir-30b-5p,LRRC8D
hsa-mir-30b-5p,SETD5
hsa-mir-30b-5p,SLC38A7
hsa-mir-30b-5p,LMBR1L
hsa-mir-30b-5p,CAND1
hsa-mir-30b-5p,TSHZ3
hsa-mir-30b-5p,SHROOM3
hsa-mir-30b-5p,COPS7B
hsa-mir-30b-5p,MARCKSL1
hsa-mir-30b-5p,ALG9
hsa-mir-30b-5p,NAA25
hsa-mir-30b-5p,SIKE1
hsa-mir-30b-5p,RNF34
hsa-mir-30b-5p,NDEL1
hsa-mir-30b-5p,ZSCAN29
hsa-mir-30b-5p,CCDC71L
hsa-mir-122-5p,ABCF1
hsa-mir-122-5p,ADAM10
hsa-mir-122-5p,AXL
hsa-mir-122-5p,BCL2L2
hsa-mir-122-5p,CDK4
hsa-mir-122-5p,CENPF
hsa-mir-122-5p,CNN3
hsa-mir-122-5p,HLA-E
hsa-mir-122-5p,IGF1R
hsa-mir-122-5p,PHKA1
hsa-mir-122-5p,PKNOX1
hsa-mir-122-5p,PSPH
hsa-mir-122-5p,RFC2
hsa-mir-122-5p,SLC4A1
hsa-mir-122-5p,TERF2
hsa-mir-122-5p,TGFB1
hsa-mir-122-5p,ZNF154
hsa-mir-122-5p,LUZP1
hsa-mir-122-5p,MAFK
hsa-mir-122-5p,PRKRA
hsa-mir-122-5p,NUMBL
hsa-mir-122-5p,IST1
hsa-mir-122-5p,YME1L1
hsa-mir-122-5p,TOB2
hsa-mir-122-5p,KAT7
hsa-mir-122-5p,FBXO21
hsa-mir-122-5p,ERC1
hsa-mir-122-5p,NCDN
hsa-mir-122-5p,FBXO7
hsa-mir-122-5p,TECPR1
hsa-mir-122-5p,RACGAP1
hsa-mir-122-5p,PARVB
hsa-mir-122-5p,TUBD1
hsa-mir-122-5p,INO80
hsa-mir-122-5p,VPS53
hsa-mir-122-5p,TBC1D22B
hsa-mir-122-5p,UBAP2
hsa-mir-122-5p,ALG1
hsa-mir-122-5p,PARP11
hsa-mir-122-5p,KRI1
hsa-mir-122-5p,ZNF655
hsa-mir-122-5p,NAA50
hsa-mir-122-5p,MRI1
hsa-mir-122-5p,ZNF347
hsa-mir-122-5p,LRCH3
hsa-mir-122-5p,MASTL
hsa-mir-122-5p,SERAC1
hsa-mir-122-5p,PRPF38A
hsa-mir-122-5p,ZNF160
hsa-mir-122-5p,ZNF354B
hsa-mir-122-5p,RUNDC1
hsa-mir-122-5p,THAP6
hsa-mir-122-5p,ZNF320
hsa-mir-122-5p,AGO3
hsa-mir-122-5p,DNAJC18
hsa-mir-122-5p,ZNF841
hsa-mir-122-5p,RABL3
hsa-mir-124-3p,ADCY6
hsa-mir-124-3p,AKT2
hsa-mir-124-3p,CDK4
hsa-mir-124-3p,TPP1
hsa-mir-124-3p,CNN3
hsa-mir-124-3p,DGKA
hsa-mir-124-3p,DCTD
hsa-mir-124-3p,DDX3X
hsa-mir-124-3p,DDX6
hsa-mir-124-3p,DFFB
hsa-mir-124-3p,DHCR24
hsa-mir-124-3p,DVL2
hsa-mir-124-3p,EGR1
hsa-mir-124-3p,ELF4
hsa-mir-124-3p,ELK3
hsa-mir-124-3p,ERF
hsa-mir-124-3p,FLII
hsa-mir-124-3p,KAT2A
hsa-mir-124-3p,GTF2E1
hsa-mir-124-3p,HLA-E
hsa-mir-124-3p,IL1R1
hsa-mir-124-3p,ITGB1
hsa-mir-124-3p,ITGB3
hsa-mir-124-3p,KCNC4
hsa-mir-124-3p,LDLR
hsa-mir-124-3p,CAPRIN1
hsa-mir-124-3p,MCM7
hsa-mir-124-3p,MAP3K4
hsa-mir-124-3p,MLLT3
hsa-mir-124-3p,02-Sep
hsa-mir-124-3p,NFIX
hsa-mir-124-3p,NRF1
hsa-mir-124-3p,PLEC
hsa-mir-124-3p,PLOD1
hsa-mir-124-3p,PSKH1
hsa-mir-124-3p,PTGS1
hsa-mir-124-3p,PTPN11
hsa-mir-124-3p,PTPRJ
hsa-mir-124-3p,RELA
hsa-mir-124-3p,DPF2
hsa-mir-124-3p,RFX1
hsa-mir-124-3p,SRSF5
hsa-mir-124-3p,SKIL
hsa-mir-124-3p,SP1
hsa-mir-124-3p,STAT5A
hsa-mir-124-3p,TCOF1
hsa-mir-124-3p,TERF2
hsa-mir-124-3p,TFAP4
hsa-mir-124-3p,TRPC1
hsa-mir-124-3p,TUB
hsa-mir-124-3p,UMPS
hsa-mir-124-3p,PICALM
hsa-mir-124-3p,EIF3B
hsa-mir-124-3p,ARHGEF1
hsa-mir-124-3p,AURKB
hsa-mir-124-3p,IL27RA
hsa-mir-124-3p,MED20
hsa-mir-124-3p,ADAMTS1
hsa-mir-124-3p,LITAF
hsa-mir-124-3p,SH3PXD2A
hsa-mir-124-3p,KIAA0355
hsa-mir-124-3p,ARMCX2
hsa-mir-124-3p,SEC24D
hsa-mir-124-3p,G3BP2
hsa-mir-124-3p,GFPT2
hsa-mir-124-3p,GNPDA1
hsa-mir-124-3p,TOM1L1
hsa-mir-124-3p,G3BP1
hsa-mir-124-3p,RNF41
hsa-mir-124-3p,MPHOSPH9
hsa-mir-124-3p,CEPT1
hsa-mir-124-3p,TGOLN2
hsa-mir-124-3p,RBBP9
hsa-mir-124-3p,NUP50
hsa-mir-124-3p,SPIN1
hsa-mir-124-3p,TOPBP1
hsa-mir-124-3p,KAT7
hsa-mir-124-3p,SBNO2
hsa-mir-124-3p,CCT5
hsa-mir-124-3p,ZFYVE26
hsa-mir-124-3p,PLEKHG4
hsa-mir-124-3p,TSKU
hsa-mir-124-3p,RAB11FIP5
hsa-mir-124-3p,KIF26A
hsa-mir-124-3p,AGO2
hsa-mir-124-3p,DISC1
hsa-mir-124-3p,SGSM3
hsa-mir-124-3p,MYLIP
hsa-mir-124-3p,SNX12
hsa-mir-124-3p,F11R
hsa-mir-124-3p,EIF3L
hsa-mir-124-3p,ANAPC7
hsa-mir-124-3p,PHF7
hsa-mir-124-3p,GALNT7
hsa-mir-124-3p,ZNHIT6
hsa-mir-124-3p,EPDR1
hsa-mir-124-3p,DCAF16
hsa-mir-124-3p,SPDL1
hsa-mir-124-3p,PDPR
hsa-mir-124-3p,TMEM248
hsa-mir-124-3p,TMEM45A
hsa-mir-124-3p,RBM28
hsa-mir-124-3p,RAVER2
hsa-mir-124-3p,LRRC1
hsa-mir-124-3p,ELP2
hsa-mir-124-3p,IMPACT
hsa-mir-124-3p,CDV3
hsa-mir-124-3p,NPLOC4
hsa-mir-124-3p,POGLUT1
hsa-mir-124-3p,PLSCR4
hsa-mir-124-3p,TMEM181
hsa-mir-124-3p,RPRD1B
hsa-mir-124-3p,ARHGAP22
hsa-mir-124-3p,ABHD4
